equip,mode,start,end,duration_min,n_points,peak_mae,peak_ratio,mean_mae,mean_ratio,dist_to_failure_days,category,trig_class,base_before,base_after,peak_dev,max_step_in_ep,typical_step,level_shift,frac_off_like,shutdown_after
B-402E,mult,2017-08-07 20:59:00,2017-08-08 01:41:00,282.0,283,0.028052723,1.423,0.0189041907098976,0.959,813.59,far,precursor_parada,395.8333,386.8056,39.9305,34.8958,1.3889,9.0277,0.0,True
B-402E,mult,2017-08-08 02:17:00,2017-08-08 11:13:00,536.0,537,0.029829247,1.513,0.0196106284670932,0.994,813.37,far,sustentado_sem_causa,387.2396,390.7986,50.0868,355.9028,1.3889,3.559,0.0,False
B-402E,mult,2017-08-08 12:13:00,2017-08-08 12:21:00,8.0,9,0.021447686,1.088,0.0171218745526315,0.868,812.95,far,transiente_curto,390.7118,391.3195,2.8646,7.6388,1.3889,0.6077,0.0,True
B-402E,mult,2017-08-08 12:48:00,2017-08-08 17:23:00,275.0,276,0.027864134,1.413,0.0193466083076923,0.981,812.93,far,precursor_parada,390.5382,0.0,169.184,168.75,1.3889,390.5382,0.0,True
B-402E,mult,2017-08-08 21:28:00,2017-08-09 05:28:00,480.0,481,0.028757753,1.458,0.0192042482973523,0.974,812.57,far,precursor_parada,0.0,376.6493,388.1945,209.5486,1.3889,376.6493,0.0,True
B-402E,mult,2017-08-09 06:02:00,2017-08-09 07:00:00,58.0,59,0.023898654,1.212,0.0195564550144927,0.992,812.21,far,precursor_parada,379.3403,0.0,116.1458,111.9791,1.3889,379.3403,0.0,True
B-402E,mult,2017-08-09 19:16:00,2017-08-09 20:04:00,48.0,49,0.02492405,1.264,0.016317356898305,0.827,811.66,far,mudanca_regime,0.0,327.0833,324.6528,219.6181,1.3889,327.0833,0.0,False
B-402E,mult,2017-08-10 05:47:00,2017-08-10 06:27:00,40.0,41,0.022662839,1.149,0.0171668364509803,0.871,811.22,far,precursor_parada,321.5278,319.4445,4.3403,5.9027,1.3889,2.0833,0.0,True
B-402E,mult,2017-08-10 07:32:00,2017-08-10 07:54:00,22.0,23,0.021509016,1.091,0.0168752642121212,0.856,811.15,far,transiente_curto,320.4861,319.2708,3.4722,4.8611,1.3889,1.2153,0.0,True
B-402E,mult,2017-08-10 12:17:00,2017-08-10 13:24:00,67.0,68,0.023796372,1.207,0.0160986287051282,0.816,810.95,far,mudanca_regime,0.0,312.6736,314.0625,232.6389,1.3889,312.6736,0.0,False
B-402E,mult,2017-08-11 03:20:00,2017-08-11 03:52:00,32.0,33,0.02076408,1.053,0.016107101744186,0.817,810.32,far,precursor_parada,313.5417,318.9236,3.2986,4.6875,1.3889,5.3819,0.0,True
B-402E,mult,2017-08-14 06:38:00,2017-08-14 08:33:00,115.0,116,0.040256206,2.041,0.0211352321984126,1.072,807.19,far,glitch_sensor,0.0,323.9583,326.3889,186.4583,1.3889,323.9583,0.0,False
B-402E,mult,2017-08-14 10:53:00,2017-08-14 11:24:00,31.0,32,0.021528393,1.092,0.0162575837619047,0.824,807.01,far,sustentado_sem_causa,323.7847,319.2708,6.7708,3.6458,1.3889,4.5139,0.0,False
B-402E,mult,2017-08-14 12:39:00,2017-08-14 13:38:00,59.0,60,0.023036337,1.168,0.0173832340071428,0.882,806.94,far,sustentado_sem_causa,319.5312,319.4445,4.9479,4.861,1.3889,0.0867,0.0,False
B-402E,mult,2017-08-14 23:36:00,2017-08-15 00:29:00,53.0,54,0.022308718,1.131,0.0167187530859375,0.848,806.48,far,mudanca_regime,0.0,320.4861,325.3472,187.6736,1.3889,320.4861,0.0,False
B-402E,mult,2017-08-15 05:59:00,2017-08-15 06:52:00,53.0,54,0.021823533,1.107,0.01659639784375,0.842,806.21,far,precursor_parada,322.3958,321.7882,5.9028,5.0347,1.3889,0.6076,0.0,True
B-402E,mult,2017-08-15 07:53:00,2017-08-15 08:44:00,51.0,52,0.021919765,1.112,0.0168156909354838,0.853,806.13,far,precursor_parada,324.6528,0.0,9.5486,4.3403,1.3889,324.6528,0.0,True
B-402E,mult,2017-08-15 14:18:00,2017-08-15 15:36:00,78.0,79,0.025994003,1.318,0.0189379622921348,0.96,805.87,far,glitch_sensor,0.0,315.3646,318.0555,231.5972,1.3889,315.3646,0.0,True
B-402E,mult,2017-08-15 16:13:00,2017-08-15 16:16:00,3.0,4,0.02065692,1.048,0.0182184814285714,0.924,805.79,far,mudanca_regime,315.7986,0.0,0.5208,2.257,1.3889,315.7986,0.0,True
B-402E,mult,2017-08-15 16:19:00,2017-08-15 16:19:00,0.0,1,0.020830607,1.056,0.0185914039090909,0.943,805.78,far,mudanca_regime,315.7986,0.0,0.8681,2.257,1.3889,315.7986,0.0,True
B-402E,mult,2017-08-15 16:24:00,2017-08-15 16:25:00,1.0,2,0.020830607,1.056,0.0186069208333333,0.944,805.78,far,mudanca_regime,315.7986,0.0,2.0834,2.257,1.3889,315.7986,0.0,True
B-402E,mult,2017-08-15 16:27:00,2017-08-15 17:05:00,38.0,39,0.022693459,1.151,0.0183269320204081,0.929,805.78,far,precursor_parada,315.9722,0.0,52.9514,51.9097,1.3889,315.9722,0.0,True
B-402E,mult,2017-08-15 21:24:00,2017-08-15 22:34:00,70.0,71,0.022503143,1.141,0.0181500752777777,0.92,805.57,far,mudanca_regime,0.0,326.5625,338.7153,206.4236,1.3889,326.5625,0.0,False
B-402E,mult,2017-08-15 23:01:00,2017-08-16 00:59:00,118.0,119,0.022753218,1.154,0.0180004560232558,0.913,805.5,far,mudanca_regime,335.243,394.7917,15.625,4.8612,1.3889,59.5487,0.0,False
B-402E,mult,2017-08-16 01:22:00,2017-08-16 05:35:00,253.0,254,0.025479171,1.292,0.0187886789772727,0.953,805.41,far,mudanca_regime,325.0,386.1111,74.3055,54.8611,1.3889,61.1111,0.0,False
B-402E,mult,2017-08-16 05:45:00,2017-08-16 05:48:00,3.0,4,0.02142107,1.086,0.0174987766428571,0.887,805.22,far,mudanca_regime,391.493,385.7639,3.4722,3.4722,1.3889,5.7291,0.0,False
B-402E,mult,2017-08-16 05:57:00,2017-08-16 06:17:00,20.0,21,0.019932954,1.011,0.0165873024838709,0.841,805.21,far,mudanca_regime,391.493,384.7222,7.6388,3.4722,1.3889,6.7708,0.0,False
B-402E,mult,2017-08-16 07:37:00,2017-08-16 09:27:00,110.0,111,0.023796387,1.207,0.018738742322314,0.95,805.15,far,sustentado_sem_causa,386.1111,382.2048,10.7639,5.0347,1.3889,3.9063,0.0,False
B-402E,mult,2017-08-16 09:46:00,2017-08-16 11:30:00,104.0,105,0.023595456,1.197,0.0179892999565217,0.912,805.06,far,sustentado_sem_causa,379.6007,384.0278,8.5938,6.0764,1.3889,4.4271,0.0,False
B-402E,mult,2017-08-16 11:58:00,2017-08-16 13:29:00,91.0,92,0.023734715,1.204,0.017821443362745,0.904,804.96,far,precursor_parada,382.9861,384.5486,5.2084,6.0764,1.3889,1.5625,0.0,True
B-402E,mult,2017-08-16 15:07:00,2017-08-16 15:14:00,7.0,8,0.02112659,1.071,0.0184962218888888,0.938,804.83,far,mudanca_regime,384.7222,378.4722,1.9097,3.8195,1.3889,6.25,0.0,True
B-402E,mult,2017-08-16 15:18:00,2017-08-16 18:52:00,214.0,215,0.03051291,1.547,0.0190026155555555,0.964,804.83,far,precursor_parada,384.7222,373.3507,17.1875,3.8195,1.3889,11.3715,0.0,True
B-402E,mult,2017-08-16 19:24:00,2017-08-16 22:20:00,176.0,177,0.031804815,1.613,0.0200375577005347,1.016,804.65,far,precursor_parada,372.6562,0.0,121.4409,369.618,1.3889,372.6562,0.0,True
B-402E,mult,2017-08-28 02:43:00,2017-08-28 08:11:00,328.0,329,0.03518657,1.784,0.0203667824749262,1.033,793.35,far,mudanca_regime,0.0,392.0139,406.25,186.8056,1.3889,392.0139,0.0,False
B-402E,mult,2017-08-28 08:30:00,2017-08-28 17:03:00,513.0,514,0.03091977,1.568,0.01907908575,0.968,793.11,far,precursor_parada,392.7083,385.5903,171.1805,154.1667,1.3889,7.118,0.0,True
B-402E,mult,2017-08-28 17:46:00,2017-08-28 20:37:00,171.0,172,0.03521347,1.786,0.019876491021978,1.008,792.72,far,glitch_sensor,374.3923,390.1042,37.2395,221.5278,1.3889,15.7119,0.0,True
B-402E,mult,2017-08-28 21:08:00,2017-08-28 23:03:00,115.0,116,0.024164205,1.225,0.018403054079365,0.933,792.58,far,precursor_parada,388.1945,386.5452,7.6388,6.0764,1.3889,1.6493,0.0,True
B-402E,mult,2017-08-28 23:52:00,2017-08-29 05:03:00,311.0,312,0.027514482,1.395,0.0191589853090062,0.972,792.47,far,sustentado_sem_causa,389.4097,389.2361,14.9305,284.0278,1.3889,0.1736,0.0,False
B-402E,mult,2017-08-29 07:22:00,2017-08-29 11:17:00,235.0,236,0.02806904,1.423,0.0194264101260162,0.985,792.16,far,precursor_parada,389.2361,0.0,34.375,30.5556,1.3889,389.2361,0.0,True
B-402E,mult,2017-08-29 21:06:00,2017-08-30 02:43:00,337.0,338,0.03299431,1.673,0.0210133228965517,1.066,791.58,far,mudanca_regime,0.0,385.4167,397.0486,228.9931,1.3889,385.4167,0.0,False
B-402E,mult,2017-08-30 03:00:00,2017-08-30 06:50:00,230.0,231,0.023331355,1.183,0.0187576784149377,0.951,791.34,far,mudanca_regime,390.9722,378.6458,10.0694,6.5972,1.3889,12.3264,0.0,False
B-402E,mult,2017-08-30 06:55:00,2017-08-30 19:14:00,739.0,740,0.026565181,1.347,0.019192036526,0.973,791.17,far,mudanca_regime,385.0694,321.875,74.9999,70.3125,1.3889,63.1944,0.0,False
B-402E,mult,2017-08-30 20:08:00,2017-08-30 21:35:00,87.0,88,0.0233681,1.185,0.0184613854693877,0.936,790.62,far,precursor_parada,368.2292,327.257,51.0417,46.875,1.3889,40.9722,0.0,True
B-402E,mult,2017-08-31 00:38:00,2017-08-31 02:19:00,101.0,102,0.025215289,1.279,0.0185176745223214,0.939,790.44,far,precursor_parada,327.5173,0.0,47.309,44.4445,1.3889,327.5173,0.0,True
B-402E,mult,2017-08-31 21:55:00,2017-09-01 00:37:00,162.0,163,0.029561516,1.499,0.0191565547803468,0.971,789.55,far,mudanca_regime,0.0,319.7048,323.9583,188.1944,1.3889,319.7048,0.0,False
B-402E,mult,2017-09-01 01:57:00,2017-09-01 03:19:00,82.0,83,0.023781594,1.206,0.0175441865107526,0.89,789.38,far,sustentado_sem_causa,320.1389,320.4861,3.125,4.3403,1.3889,0.3472,0.0,False
B-402E,mult,2017-09-01 04:30:00,2017-09-01 04:57:00,27.0,28,0.020757172,1.053,0.0169136018157894,0.858,789.27,far,transiente_curto,320.2257,321.007,2.691,2.9513,1.3889,0.7813,0.0,False
B-402E,mult,2017-09-01 11:12:00,2017-09-01 12:07:00,55.0,56,0.022042824,1.118,0.0175114621666666,0.888,789.0,far,precursor_parada,321.007,319.618,3.8195,5.0347,1.3889,1.389,0.0,True
B-402E,mult,2017-09-01 15:46:00,2017-09-01 16:35:00,49.0,50,0.021036774,1.067,0.01706602795,0.865,788.81,far,precursor_parada,319.7917,0.0,81.0764,44.2708,1.3889,319.7917,0.0,True
B-402E,mult,2017-09-09 11:36:00,2017-09-09 13:22:00,106.0,107,0.037993338,1.927,0.0213744519444444,1.084,780.98,far,glitch_sensor,0.0,324.4792,327.0833,198.9583,1.3889,324.4792,0.0,False
B-402E,mult,2017-09-09 16:12:00,2017-09-09 17:34:00,82.0,83,0.021687442,1.1,0.0175061846559139,0.888,780.79,far,precursor_parada,324.4792,326.7361,1.9097,2.9514,1.3889,2.2569,0.0,True
B-402E,mult,2017-09-09 19:15:00,2017-09-09 20:11:00,56.0,57,0.021804994,1.106,0.0177674592164179,0.901,780.66,far,precursor_parada,326.3889,325.6077,1.9097,2.9514,1.3889,0.7812,0.0,True
B-402E,mult,2017-09-09 20:26:00,2017-09-09 20:57:00,31.0,32,0.020393552,1.034,0.017152648095238,0.87,780.61,far,precursor_parada,326.3889,322.309,1.5625,2.9514,1.3889,4.0799,0.0,True
B-402E,mult,2017-09-09 22:13:00,2017-09-10 00:02:00,109.0,110,0.029580358,1.5,0.0185595704124999,0.941,780.54,far,glitch_sensor,325.5208,322.2222,4.8611,309.7222,1.3889,3.2986,0.0,True
B-402E,mult,2017-09-14 16:00:00,2017-09-14 17:46:00,106.0,107,0.034357954,1.742,0.0199109145128205,1.01,775.8,far,glitch_sensor,0.0,309.2014,311.4583,252.6042,1.3889,309.2014,0.0,False
B-402E,mult,2017-09-15 04:01:00,2017-09-15 05:49:00,108.0,109,0.03229282,1.638,0.0209963012815126,1.065,775.3,far,glitch_sensor,0.0,324.4792,325.3472,289.2361,1.3889,324.4792,0.0,False
B-402E,mult,2017-09-15 13:09:00,2017-09-15 15:18:00,129.0,130,0.023035359,1.168,0.0178345143678571,0.904,774.91,far,precursor_parada,319.9653,322.743,5.0347,4.3402,1.3889,2.7777,0.0,True
B-402E,mult,2017-09-15 15:40:00,2017-09-15 15:40:00,0.0,1,0.02003681,1.016,0.0178016065454545,0.903,774.81,far,transiente_curto,322.0486,322.743,0.0,6.9444,1.3889,0.6944,0.0,True
B-402E,mult,2017-09-15 15:49:00,2017-09-15 15:49:00,0.0,1,0.020786919,1.054,0.0172760359999999,0.876,774.8,far,transiente_curto,322.0486,322.3958,0.8681,6.9444,1.3889,0.3472,0.0,True
B-402E,mult,2017-09-15 15:59:00,2017-09-15 17:03:00,64.0,65,0.03133693,1.589,0.0192243949733333,0.975,774.8,far,precursor_parada,322.0486,0.0,43.4028,44.2709,1.3889,322.0486,0.0,True
B-402E,mult,2017-09-15 21:53:00,2017-09-15 23:23:00,90.0,91,0.02469448,1.252,0.0187801793564356,0.952,774.55,far,glitch_sensor,0.0,316.7535,321.3542,185.2431,1.3889,316.7535,0.0,False
B-402E,mult,2017-09-16 08:48:00,2017-09-16 21:58:00,790.0,791,0.02720124,1.379,0.0197868557278402,1.003,774.1,far,precursor_parada,304.8611,388.368,101.3889,36.2847,1.3889,83.5069,0.0,True
B-402E,mult,2017-09-16 22:27:00,2017-09-17 00:57:00,150.0,151,0.030417927,1.543,0.020555260621118,1.042,773.53,far,precursor_parada,384.8958,385.8507,32.9861,24.132,1.3889,0.9549,0.0,True
B-402E,mult,2017-09-17 01:36:00,2017-09-17 03:32:00,116.0,117,0.029776864,1.51,0.019966722027559,1.013,773.4,far,glitch_sensor,389.8438,388.7153,35.3299,351.9097,1.3889,1.1284,0.0,False
B-402E,mult,2017-09-17 05:56:00,2017-09-17 06:00:00,4.0,5,0.022753421,1.154,0.0181935560666666,0.923,773.22,far,transiente_curto,388.368,386.1111,1.0416,3.4723,1.3889,2.2569,0.0,False
B-402E,mult,2017-09-17 06:07:00,2017-09-17 10:32:00,265.0,266,0.024324238,1.234,0.0189466178460144,0.961,773.21,far,precursor_parada,388.1945,384.6354,6.25,3.8195,1.3889,3.5591,0.0,True
B-402E,mult,2017-09-17 11:12:00,2017-09-17 14:36:00,204.0,205,0.029351182,1.488,0.0202609447534883,1.027,773.0,far,precursor_parada,384.5486,0.0,138.8889,67.1875,1.3889,384.5486,0.0,True
B-402E,mult,2017-09-17 17:54:00,2017-09-17 19:27:00,93.0,94,0.022344919,1.133,0.0173809355384615,0.881,772.72,far,glitch_sensor,0.0,324.6528,325.5208,180.0347,1.3889,324.6528,0.0,False
B-402E,mult,2017-09-17 21:05:00,2017-09-17 22:05:00,60.0,61,0.02214716,1.123,0.0176665458169014,0.896,772.58,far,mudanca_regime,322.743,311.632,13.368,7.9861,1.3889,11.111,0.0,False
B-402E,mult,2017-09-18 08:58:00,2017-09-18 09:48:00,50.0,51,0.021188993,1.075,0.0167855298606557,0.851,772.09,far,precursor_parada,312.8472,362.3264,4.8611,6.25,1.3889,49.4792,0.0,True
B-402E,mult,2017-09-18 10:24:00,2017-09-18 12:55:00,151.0,152,0.03692566,1.873,0.0227614161543209,1.154,772.03,far,precursor_parada,313.7153,358.507,61.9792,250.1736,1.3889,44.7917,0.0,True
B-402E,mult,2017-09-18 13:56:00,2017-09-18 14:05:00,9.0,10,0.01994124,1.011,0.01827973785,0.927,771.88,far,transiente_curto,358.8542,357.9861,2.9514,3.4722,1.3889,0.8681,0.0,True
B-402E,mult,2017-09-18 14:09:00,2017-09-18 15:14:00,65.0,66,0.026251432,1.331,0.0188211965789473,0.954,771.87,far,precursor_parada,358.6805,364.757,135.7638,118.5763,1.3889,6.0765,0.0,True
B-402E,mult,2017-09-18 15:27:00,2017-09-18 17:23:00,116.0,117,0.035471518,1.799,0.0229699985590551,1.165,771.82,far,precursor_parada,357.8125,368.4028,19.7917,222.9167,1.3889,10.5903,0.0,True
B-402E,mult,2017-09-18 19:38:00,2017-09-18 20:46:00,68.0,69,0.026254395,1.331,0.0200890721518987,1.019,771.64,far,precursor_parada,368.75,0.0,124.8264,75.6944,1.3889,368.75,0.0,True
B-402E,mult,2017-11-01 15:37:00,2017-11-01 17:12:00,95.0,96,0.08489777,4.305,0.0518582733679245,2.63,727.81,far,glitch_sensor,0.0,0.0,398.2639,206.0764,1.3889,0.0,0.0,True
B-402E,mult,2017-11-09 22:28:00,2017-11-10 00:02:00,94.0,95,0.030164693,1.53,0.0119177304199999,0.604,719.53,far,mudanca_regime,397.743,382.2917,17.1875,397.9167,1.3889,15.4513,0.0,False
B-402E,mult,2017-11-11 00:40:00,2017-11-11 01:48:00,68.0,69,0.03139975,1.592,0.0125864780278481,0.638,718.43,far,glitch_sensor,382.2917,368.9236,15.7987,384.5486,1.3889,13.3681,0.0,False
B-402E,mult,2017-12-08 12:29:00,2017-12-08 14:07:00,98.0,99,0.03216895,1.631,0.014635947106422,0.742,690.94,far,glitch_sensor,0.0,369.5312,378.4722,236.8055,1.3889,369.5312,0.0,False
B-402E,mult,2017-12-12 20:20:00,2017-12-12 20:21:00,1.0,2,0.02653064,1.345,0.012972573575,0.658,686.62,far,mudanca_regime,0.0,382.9861,388.8889,600.0,1.3889,382.9861,0.0,False
B-402E,mult,2017-12-26 09:47:00,2017-12-26 11:31:00,104.0,105,0.027553152,1.397,0.0152321959626086,0.772,673.05,far,glitch_sensor,0.0,394.0972,402.9514,183.8542,1.3889,394.0972,0.0,True
B-402E,mult,2018-01-01 20:25:00,2018-01-01 21:59:00,94.0,95,0.029206213,1.481,0.0119415248390476,0.606,666.61,far,precursor_parada,385.7639,390.9722,10.0695,388.0208,1.3889,5.2083,0.0,True
B-402E,mult,2018-01-04 07:41:00,2018-01-04 09:01:00,80.0,81,0.030036317,1.523,0.0109835250417582,0.557,664.14,far,glitch_sensor,394.618,386.4583,8.3333,394.9653,1.3889,8.1597,0.0,True
B-402E,mult,2018-01-10 17:07:00,2018-01-10 18:49:00,102.0,103,0.028592832,1.45,0.0152185886097345,0.772,657.75,far,glitch_sensor,0.0,389.5833,391.3194,230.2083,1.3889,389.5833,0.0,False
B-402E,mult,2018-01-11 17:24:00,2018-01-11 18:30:00,66.0,67,0.02890567,1.466,0.0139144495935064,0.706,656.74,far,glitch_sensor,0.0,302.9514,324.4792,259.0278,1.3889,302.9514,0.0,True
B-402E,mult,2018-01-19 22:07:00,2018-01-19 23:00:00,53.0,54,0.02441177,1.238,0.0152012938046875,0.771,648.54,far,glitch_sensor,0.0,382.6389,387.1528,222.2222,1.3889,382.6389,0.0,True
B-402E,mult,2018-01-21 14:22:00,2018-01-21 14:25:00,3.0,4,0.025955189,1.316,0.0121243764285714,0.615,646.86,far,transiente_curto,378.2986,377.6042,2.2569,600.0,1.3889,0.6944,0.0,False
B-402E,mult,2018-01-21 22:56:00,2018-01-21 23:52:00,56.0,57,0.027057473,1.372,0.0103175991388059,0.523,646.51,far,glitch_sensor,0.0,298.8715,297.5694,294.0972,1.3889,298.8715,0.0,True
B-402E,mult,2018-01-29 10:29:00,2018-01-29 12:03:00,94.0,95,0.04712412,2.39,0.0180139160857142,0.914,639.03,far,glitch_sensor,311.8055,309.2882,5.3819,600.0,1.3889,2.5173,0.0,True
B-402E,mult,2018-02-12 05:15:00,2018-02-12 06:05:00,50.0,51,0.02930539,1.486,0.0220835276885245,1.12,625.24,far,precursor_parada,376.9097,0.0,22.0486,376.7361,1.3889,376.9097,0.0,True
B-402E,mult,2018-02-18 00:10:00,2018-02-18 01:06:00,56.0,57,0.024488548,1.242,0.012391585641791,0.628,619.46,far,mudanca_regime,0.0,311.8055,325.0,185.9375,1.3889,311.8055,0.0,False
B-402E,mult,2018-02-22 22:02:00,2018-02-22 23:02:00,60.0,61,0.025874909,1.312,0.0149386621929577,0.758,614.54,far,mudanca_regime,374.8264,385.6771,29.8611,390.625,1.3889,10.8507,0.0,False
B-402E,mult,2018-03-08 21:12:00,2018-03-08 22:46:00,94.0,95,0.07297154,3.7,0.0252353620295238,1.28,600.58,far,glitch_sensor,0.0,389.9305,394.2708,213.7153,1.3889,389.9305,0.0,True
B-402E,mult,2018-03-09 17:27:00,2018-03-09 18:26:00,59.0,60,0.02737592,1.388,0.0118020568057142,0.598,599.74,far,glitch_sensor,386.2847,389.6701,6.5972,394.0972,1.3889,3.3854,0.0,False
B-402E,mult,2018-03-13 08:40:00,2018-03-13 10:15:00,95.0,96,0.044037342,2.233,0.0151794655367924,0.77,596.1,far,precursor_parada,356.25,0.0,40.7986,600.0,1.3889,356.25,0.0,True
B-402E,mult,2018-03-14 20:19:00,2018-03-14 21:57:00,98.0,99,0.06614538,3.354,0.0220962801678899,1.121,594.62,far,glitch_sensor,0.0,312.5,320.1389,211.2847,1.3889,312.5,0.0,False
B-402E,mult,2018-03-19 14:53:00,2018-03-19 15:14:00,21.0,22,0.02402964,1.219,0.01217656440625,0.617,589.84,far,glitch_sensor,386.6319,388.368,4.3403,600.0,1.3889,1.7361,0.0,False
B-402E,mult,2018-04-10 10:42:00,2018-04-10 12:14:00,92.0,93,0.030165393,1.53,0.0133945825407766,0.679,568.02,far,glitch_sensor,0.0,306.0764,317.7083,194.4444,1.3889,306.0764,0.0,True
B-402E,mult,2018-04-11 17:47:00,2018-04-11 19:11:00,84.0,85,0.040482514,2.053,0.0170546284578947,0.865,566.72,far,glitch_sensor,0.0,332.2917,337.1528,202.0833,1.3889,332.2917,0.0,True
B-402E,mult,2018-04-13 17:56:00,2018-04-13 19:37:00,101.0,102,0.034138463,1.731,0.0157707530133928,0.8,564.72,far,mudanca_regime,324.7396,335.7639,8.7673,333.3333,1.3889,11.0243,0.0,False
B-402E,mult,2018-04-19 07:27:00,2018-04-19 08:22:00,55.0,56,0.023082823,1.171,0.0084913889333333,0.431,559.15,far,mudanca_regime,0.0,334.375,337.1528,187.8472,1.3889,334.375,0.0,False
B-402E,mult,2018-04-29 15:12:00,2018-04-29 17:01:00,109.0,110,0.031570315,1.601,0.013119998135,0.665,548.83,far,glitch_sensor,0.0,326.3889,334.0278,600.0,1.3889,326.3889,0.0,True
B-402E,mult,2018-05-02 18:18:00,2018-05-02 19:48:00,90.0,91,0.04095153,2.077,0.0143058419495049,0.725,545.7,far,glitch_sensor,0.0,301.1285,330.5555,600.0,1.3889,301.1285,0.0,False
B-402E,mult,2018-05-07 17:55:00,2018-05-07 19:38:00,103.0,104,0.04015215,2.036,0.019051557072807,0.966,540.72,far,glitch_sensor,0.0,377.7778,384.8958,600.0,1.3889,377.7778,0.0,False
B-402E,mult,2018-05-10 22:09:00,2018-05-10 23:39:00,90.0,91,0.029513614,1.497,0.012404910330693,0.629,537.54,far,glitch_sensor,0.0,394.9653,401.9097,600.0,1.3889,394.9653,0.0,False
B-402E,mult,2018-05-21 11:21:00,2018-05-21 12:22:00,61.0,62,0.029575037,1.5,0.0143894423263888,0.73,526.99,far,glitch_sensor,0.0,324.7396,335.243,248.2639,1.3889,324.7396,0.0,True
B-402E,mult,2018-05-22 09:43:00,2018-05-22 09:58:00,15.0,16,0.020570828,1.043,0.0101279167692307,0.514,526.06,far,glitch_sensor,283.2465,387.934,109.2882,282.2917,1.3889,104.6875,0.0,False
B-402E,mult,2018-05-26 21:22:00,2018-05-26 21:23:00,1.0,2,0.023388049,1.186,0.0099974097666666,0.507,521.57,far,transiente_curto,324.8264,324.7396,0.5208,600.0,1.3889,0.0868,0.0,True
B-402E,mult,2018-05-29 08:57:00,2018-05-29 10:36:00,99.0,100,0.0305511,1.549,0.0153617771881818,0.779,519.09,far,glitch_sensor,0.0,323.0035,326.7361,196.3542,1.3889,323.0035,0.0,False
B-402E,mult,2018-05-31 02:34:00,2018-05-31 03:59:00,85.0,86,0.04150084,2.105,0.012426792346875,0.63,517.36,far,mudanca_regime,393.316,369.618,25.0868,600.0,1.3889,23.698,0.0,False
B-402E,mult,2018-06-01 03:11:00,2018-06-01 04:28:00,77.0,78,0.031446423,1.595,0.0126149571852272,0.64,516.33,far,glitch_sensor,365.625,367.8819,4.1667,365.2778,1.3889,2.2569,0.0,False
B-402E,mult,2018-06-15 18:45:00,2018-06-15 19:48:00,63.0,64,0.040427867,2.05,0.0270043698851351,1.369,501.68,far,glitch_sensor,0.0,286.5451,339.4097,600.0,1.3889,286.5451,0.0,True
B-402E,mult,2018-07-20 21:59:00,2018-07-20 23:08:00,69.0,70,0.028954811,1.468,0.0104253517699999,0.529,466.55,far,glitch_sensor,0.0,331.8576,336.6319,237.6736,1.3889,331.8576,0.0,False
B-402E,mult,2018-07-31 12:03:00,2018-07-31 13:13:00,70.0,71,0.037088502,1.881,0.0151758267790123,0.77,455.96,far,glitch_sensor,0.0,394.7917,396.875,224.1319,1.3889,394.7917,0.0,False
B-402E,mult,2018-08-09 07:07:00,2018-08-09 07:34:00,27.0,28,0.022032809,1.117,0.010702437768421,0.543,447.17,far,glitch_sensor,325.7812,377.7778,59.4618,600.0,1.3889,51.9966,0.0,True
B-402E,mult,2018-08-09 13:43:00,2018-08-09 14:40:00,57.0,58,0.028949501,1.468,0.0097429605720588,0.494,446.89,far,glitch_sensor,0.0,381.0764,386.9792,322.9167,1.3889,381.0764,0.0,True
B-402E,mult,2018-08-19 10:39:00,2018-08-19 12:10:00,91.0,92,0.02246049,1.139,0.0139823392852941,0.709,437.02,far,glitch_sensor,0.0,334.0278,350.1736,286.4583,1.3889,334.0278,0.0,True
B-402E,mult,2018-08-22 15:27:00,2018-08-22 16:38:00,71.0,72,0.023938967,1.214,0.0164547149878048,0.834,433.82,far,glitch_sensor,0.0,400.1736,398.7847,347.3958,1.3889,400.1736,0.0,False
B-402E,mult,2018-09-18 16:05:00,2018-09-18 17:51:00,106.0,107,0.05109153,2.591,0.0111019209059829,0.563,406.79,far,glitch_sensor,0.0,314.3229,312.8472,309.375,1.3889,314.3229,0.0,False
B-402E,mult,2018-09-27 00:06:00,2018-09-27 01:05:00,59.0,60,0.05092781,2.583,0.0169715833685714,0.861,398.46,far,glitch_sensor,0.0,337.8472,344.9653,342.3611,1.3889,337.8472,0.0,False
B-402E,mult,2018-09-28 21:51:00,2018-09-28 21:53:00,2.0,3,0.019960431,1.012,0.009791071476923,0.497,396.55,far,transiente_curto,320.3125,317.9687,3.4722,600.0,1.3889,2.3438,0.0,True
B-402E,mult,2018-11-02 09:36:00,2018-11-02 11:03:00,87.0,88,0.025795251,1.308,0.0136598544336734,0.693,362.06,far,glitch_sensor,0.0,0.0,333.1597,184.0278,1.3889,0.0,0.0,True
B-402E,mult,2018-11-11 21:36:00,2018-11-11 22:12:00,36.0,37,0.02483791,1.26,0.0102159838,0.518,352.56,far,mudanca_regime,0.0,389.7569,393.4028,347.0486,1.3889,389.7569,0.0,False
B-402E,mult,2018-11-19 22:16:00,2018-11-19 23:16:00,60.0,61,0.0281199,1.426,0.0115744766732394,0.587,344.53,far,glitch_sensor,0.0,357.8125,371.7014,187.5,1.3889,357.8125,0.0,True
