sem,h_op,partidas,part_mes,campanha_h,fp_mes,h_mes,h_ep
2024-01-01,2641.266666666667,28,7.738711224412528,98.92261904761905,2.4874428935611697,12.087129912415758,4.859259259259259
2024-07-01,1978.4666666666667,20,7.3794521009536,102.73333333333332,4.79664386561984,24.376790106816724,5.082051282051282
2025-01-01,2678.5,44,11.991786447638603,64.9628787878788,5.450812021653911,38.27378507871321,7.0216666666666665
2025-07-01,3684.233333333333,59,11.690356202556842,65.65367231638417,2.9721244582771633,22.290933437078724,7.5
2026-01-01,2113.5,8,2.763189022947717,269.4791666666667,7.598769813106222,59.07467865310307,7.774242424242424
